,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker
978,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX,SRMX
979,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA,SRNA
980,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF,SSCFF
981,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY,SSDOY
982,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY,SSEZY
983,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY,SSMXY
984,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF,SSOF
985,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK,SSOK
986,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY,SSREY
987,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY,SSUMY
988,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY,STBFY
989,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV,STEV
990,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF,STJPF
991,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF,STLHF
992,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF,STMGF
993,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF,STNUF
994,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC,STSC
995,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS,STXS
996,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY,SUBCY
997,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY,SUHJY
998,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY,SUTNY
999,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL,SVBL
